ID,time,RR,VO2,power
11,-7.74,620,0.810424457,0
11,-7.024,716,0.810424457,0
11,-6.364,660,0.810424457,0
11,-5.72,644,0.659515426,0
11,-5.08,640,0.659515426,0
11,-4.42,660,0.659515426,0
11,-3.744,676,0.659515426,0
11,-3.084,660,0.659515426,0
11,-2.448,636,0.659515426,0
11,-1.84,608,0.659515426,0
11,-1.244,596,0.820299539,0
11,-0.632,612,0.820299539,0
11,0,632,0.820299539,50
11,0.704,704,0.820299539,50
11,1.452,748,0.622244061,50
11,2.184,732,0.622244061,50
11,2.864,680,0.622244061,50
11,3.508,644,0.766708111,50
11,4.14,632,0.766708111,50
11,4.804,664,0.766708111,50
11,5.572,768,0.679340007,50
11,6.44,868,0.679340007,50
11,7.232,792,0.679340007,50
11,7.988,756,0.707465722,50
11,8.688,700,0.707465722,50
11,9.36,672,0.707465722,50
11,10.004,644,0.692646534,50
11,10.628,624,0.692646534,50
11,11.252,624,0.692646534,50
11,11.864,612,0.692646534,50
11,12.452,588,0.692646534,50
11,13.036,584,0.743440831,50
11,13.608,572,0.743440831,50
11,14.184,576,0.743440831,50
11,14.772,588,0.743440831,50
11,15.352,580,0.743440831,50
11,15.936,584,0.743440831,50
11,16.528,592,0.739176308,50
11,17.104,576,0.739176308,50
11,17.664,560,0.739176308,50
11,18.212,548,0.739176308,50
11,18.764,552,0.762762032,50
11,19.304,540,0.762762032,50
11,19.844,540,0.762762032,50
11,20.4,556,0.762762032,50
11,20.96,560,0.817595434,50
11,21.512,552,0.817595434,50
11,22.052,540,0.817595434,50
11,22.596,544,0.817595434,50
11,23.148,552,0.839805554,50
11,23.7,552,0.839805554,50
11,24.24,540,0.839805554,50
11,24.784,544,0.70733184,50
11,25.34,556,0.70733184,50
11,25.892,552,0.70733184,50
11,26.444,552,0.70733184,50
11,26.996,552,0.612498511,50
11,27.564,568,0.612498511,50
11,28.112,548,0.612498511,50
11,28.66,548,0.612498511,50
11,29.204,544,1.03799392,50
11,29.748,544,1.03799392,50
11,30.288,540,1.03799392,50
11,30.828,540,1.03799392,50
11,31.376,548,1.03799392,50
11,31.928,552,1.03799392,50
11,32.468,540,1.1580057,50
11,33.004,536,1.1580057,50
11,33.552,548,1.1580057,50
11,34.096,544,1.1580057,50
11,34.644,548,1.1580057,50
11,35.18,536,1.2790693,50
11,35.704,524,1.2790693,50
11,36.216,512,1.2790693,50
11,36.72,504,0.808021904,50
11,37.212,492,0.808021904,50
11,37.716,504,0.808021904,50
11,38.236,520,0.808021904,50
11,38.768,532,0.875574197,50
11,39.336,568,0.875574197,50
11,39.896,560,0.875574197,50
11,40.444,548,0.989690123,50
11,41.008,564,0.989690123,50
11,41.584,576,0.989690123,50
11,42.148,564,0.989690123,50
11,42.712,564,0.971535436,50
11,43.28,568,0.971535436,50
11,43.836,556,0.971535436,50
11,44.384,548,0.971535436,50
11,44.936,552,1.051475149,50
11,45.48,544,1.051475149,50
11,46.016,536,1.051475149,50
11,46.544,528,1.051475149,50
11,47.08,536,1.051475149,50
11,47.612,532,1.066460206,50
11,48.14,528,1.066460206,50
11,48.664,524,1.066460206,50
11,49.2,536,1.066460206,50
11,49.736,536,1.162171447,50
11,50.264,528,1.162171447,50
11,50.792,528,1.162171447,50
11,51.324,532,1.162171447,50
11,51.86,536,1.140650515,50
11,52.396,536,1.140650515,50
11,52.916,520,1.140650515,50
11,53.44,524,1.17989984,50
11,53.964,524,1.17989984,50
11,54.496,532,1.17989984,50
11,55.02,524,1.280891773,50
11,55.544,524,1.280891773,50
11,56.072,528,1.280891773,50
11,56.6,528,1.280891773,50
11,57.12,520,1.280891773,50
11,57.644,524,1.079389526,50
11,58.164,520,1.079389526,50
11,58.668,504,1.079389526,50
11,59.184,516,1.079389526,50
11,59.692,508,1.079389526,50
11,60.208,516,1.079389526,50
11,60.716,508,1.079389526,50
11,61.216,500,1.181860101,50
11,61.72,504,1.181860101,50
11,62.228,508,1.181860101,50
11,62.728,500,1.181860101,50
11,63.224,496,1.181860101,50
11,63.72,496,1.181860101,50
11,64.22,500,1.181860101,50
11,64.72,500,1.181860101,50
11,65.22,500,1.181860101,50
11,65.72,500,1.377462854,50
11,66.22,500,1.377462854,50
11,66.716,496,1.377462854,50
11,67.212,496,1.377462854,50
11,67.712,500,1.377462854,50
11,68.208,496,1.377462854,50
11,68.708,500,1.377462854,50
11,69.2,492,1.764146269,50
11,69.684,484,1.764146269,50
11,70.172,488,1.764146269,50
11,70.672,500,1.764146269,50
11,71.18,508,1.511639078,50
11,71.684,504,1.511639078,50
11,72.18,496,1.511639078,50
11,72.672,492,1.511639078,50
11,73.156,484,1.380902844,50
11,73.64,484,1.380902844,50
11,74.116,476,1.380902844,50
11,74.592,476,1.380902844,50
11,75.064,472,1.356737251,50
11,75.544,480,1.356737251,50
11,76.02,476,1.356737251,50
11,76.496,476,1.356737251,50
11,76.968,472,1.381288413,50
11,77.444,476,1.381288413,50
11,77.92,476,1.381288413,50
11,78.404,484,1.381288413,50
11,78.884,480,1.439549395,50
11,79.364,480,1.439549395,50
11,79.844,480,1.439549395,50
11,80.324,480,1.439549395,50
11,80.804,480,1.434452617,50
11,81.284,480,1.434452617,50
11,81.76,476,1.434452617,50
11,82.236,476,1.434452617,50
11,82.712,476,1.684156089,50
11,83.2,488,1.684156089,50
11,83.68,480,1.684156089,50
11,84.156,476,1.684156089,50
11,84.632,476,1.684156089,50
11,85.108,476,1.590884483,50
11,85.584,476,1.590884483,50
11,86.056,472,1.590884483,50
11,86.524,468,1.590884483,50
11,87.004,480,1.590884483,50
11,87.48,476,1.590884483,50
11,87.96,480,1.590884483,50
11,88.436,476,1.511456297,50
11,88.912,476,1.511456297,50
11,89.388,476,1.511456297,50
11,89.86,472,1.511456297,50
11,90.328,468,1.511456297,50
11,90.804,476,1.429975996,50
11,91.284,480,1.429975996,50
11,91.772,488,1.429975996,50
11,92.264,492,1.477622198,50
11,92.756,492,1.477622198,50
11,93.236,480,1.477622198,50
11,93.716,480,1.477622198,50
11,94.2,484,1.506141629,50
11,94.688,488,1.506141629,50
11,95.176,488,1.506141629,50
11,95.66,484,1.494723198,50
11,96.144,484,1.494723198,50
11,96.632,488,1.494723198,50
11,97.12,488,1.494723198,50
11,97.608,488,1.484459788,50
11,98.092,484,1.484459788,50
11,98.576,484,1.484459788,50
11,99.06,484,1.484459788,50
11,99.536,476,1.484459788,50
11,100.016,480,1.457684597,50
11,100.492,476,1.457684597,50
11,100.96,468,1.457684597,50
11,101.432,472,1.248393353,50
11,101.9,468,1.248393353,50
11,102.36,460,1.248393353,50
11,102.82,460,1.248393353,50
11,103.284,464,1.090636741,50
11,103.744,460,1.090636741,50
11,104.204,460,1.090636741,50
11,104.664,460,1.090636741,50
11,105.124,460,1.090636741,50
11,105.584,460,1.286874987,50
11,106.052,468,1.286874987,50
11,106.52,468,1.286874987,50
11,106.988,468,1.286874987,50
11,107.464,476,1.286874987,50
11,107.94,476,1.750986379,50
11,108.408,468,1.750986379,50
11,108.884,476,1.750986379,50
11,109.356,472,1.750986379,50
11,109.828,472,1.750986379,50
11,110.296,468,1.750986379,50
11,110.768,472,1.750986379,50
11,111.236,468,1.813458793,50
11,111.7,464,1.813458793,50
11,112.16,460,1.813458793,50
11,112.62,460,1.813458793,50
11,113.08,460,1.813458793,50
11,113.54,460,1.813458793,50
11,114.008,468,1.813458793,50
11,114.472,464,1.840891083,50
11,114.948,476,1.840891083,50
11,115.42,472,1.840891083,50
11,115.884,464,1.840891083,50
11,116.348,464,1.55136428,50
11,116.824,476,1.55136428,50
11,117.304,480,1.55136428,50
11,117.788,484,1.55136428,50
11,118.272,484,1.68442299,50
11,118.752,480,1.68442299,50
11,119.232,480,1.68442299,50
11,119.704,472,1.68442299,50
11,120.18,476,1.650311738,50
11,120.664,484,1.650311738,50
11,121.14,476,1.650311738,50
11,121.616,476,1.650311738,50
11,122.092,476,1.596938229,50
11,122.568,476,1.596938229,50
11,123.04,472,1.596938229,50
11,123.512,472,1.537592363,50
11,123.98,468,1.537592363,50
11,124.456,476,1.537592363,50
11,124.924,468,1.524190962,50
11,125.392,468,1.524190962,50
11,125.86,468,1.524190962,50
11,126.328,468,1.524190962,50
11,126.792,464,1.547800717,50
11,127.252,460,1.547800717,50
11,127.708,456,1.547800717,50
11,128.168,460,1.547800717,50
11,128.628,460,1.5216326,50
11,129.088,460,1.5216326,50
11,129.544,456,1.5216326,50
11,130,456,1.5216326,50
11,130.456,456,1.495517584,50
11,130.908,452,1.495517584,50
11,131.364,456,1.495517584,50
11,131.816,452,1.5158752,50
11,132.268,452,1.5158752,50
11,132.724,456,1.5158752,50
11,133.176,452,1.5158752,50
11,133.628,452,1.562051375,50
11,134.084,456,1.562051375,50
11,134.54,456,1.562051375,50
11,135,460,1.562051375,50
11,135.456,456,1.582442465,50
11,135.916,460,1.582442465,50
11,136.372,456,1.582442465,50
11,136.832,460,1.582442465,50
11,137.284,452,1.542034487,50
11,137.744,460,1.542034487,50
11,138.204,460,1.542034487,50
11,138.656,452,1.542034487,50
11,139.112,456,1.422370584,50
11,139.572,460,1.422370584,50
11,140.028,456,1.422370584,50
11,140.488,460,1.422370584,50
11,140.944,456,1.422370584,50
11,141.404,460,1.339693203,50
11,141.868,464,1.339693203,50
11,142.324,456,1.339693203,50
11,142.784,460,1.339693203,50
11,143.244,460,1.357060579,50
11,143.7,456,1.357060579,50
11,144.156,456,1.357060579,50
11,144.616,460,1.357060579,50
11,145.072,456,1.357060579,50
11,145.532,460,1.185223364,50
11,145.992,460,1.185223364,50
11,146.444,452,1.185223364,50
11,146.9,456,1.185223364,50
11,147.356,456,1.121559209,50
11,147.816,460,1.121559209,50
11,148.272,456,1.121559209,50
11,148.728,456,1.121559209,50
11,149.188,460,1.121559209,50
11,149.648,460,1.40401358,50
11,150.104,456,1.40401358,50
11,150.564,460,1.40401358,50
11,151.02,456,1.40401358,50
11,151.476,456,1.40401358,50
11,151.932,456,1.40401358,50
11,152.388,456,1.72854158,50
11,152.844,456,1.72854158,50
11,153.3,456,1.72854158,50
11,153.756,456,1.72854158,50
11,154.204,448,1.72854158,50
11,154.652,448,1.72854158,50
11,155.104,452,1.72854158,50
11,155.552,448,1.914488019,50
11,156,448,1.914488019,50
11,156.44,440,1.914488019,50
11,156.884,444,1.914488019,50
11,157.32,436,1.914488019,50
11,157.764,444,1.914488019,50
11,158.204,440,1.82848191,50
11,158.648,444,1.82848191,50
11,159.096,448,1.82848191,50
11,159.548,452,1.82848191,50
11,160,452,1.61616384,50
11,160.452,452,1.61616384,50
11,160.908,456,1.61616384,50
11,161.372,464,1.664362457,50
11,161.844,472,1.664362457,50
11,162.32,476,1.664362457,50
11,162.792,472,1.664362457,50
11,163.264,472,1.626142251,50
11,163.732,468,1.626142251,50
11,164.2,468,1.626142251,50
11,164.664,464,1.626142251,50
11,165.128,464,1.521105619,50
11,165.584,456,1.521105619,50
11,166.044,460,1.521105619,50
11,166.492,448,1.514857248,50
11,166.944,452,1.514857248,50
11,167.396,452,1.514857248,50
11,167.844,448,1.514857248,50
11,168.284,440,1.534111858,50
11,168.728,444,1.534111858,50
11,169.172,444,1.534111858,50
11,169.616,444,1.534111858,50
11,170.06,444,1.527846852,50
11,170.504,444,1.527846852,50
11,170.948,444,1.527846852,50
11,171.396,448,1.527846852,50
11,171.84,444,1.387719303,50
11,172.292,452,1.387719303,50
11,172.736,444,1.387719303,50
11,173.184,448,1.387719303,50
11,173.632,448,1.387719303,50
11,174.08,448,1.576866272,50
11,174.528,448,1.576866272,50
11,174.976,448,1.576866272,50
11,175.424,448,1.576866272,50
11,175.876,452,1.576866272,50
11,176.324,448,1.576866272,50
11,176.772,448,1.576866272,50
11,177.216,444,1.523778595,50
11,177.664,448,1.523778595,50
11,178.112,448,1.523778595,50
11,178.56,448,1.523778595,50
11,179.004,444,1.523778595,50
11,179.448,444,1.523778595,50
11,179.896,448,1.523778595,50
11,180.336,440,1.852021461,50
11,180.776,440,1.852021461,50
11,181.212,436,1.852021461,50
11,181.648,436,1.852021461,50
11,182.08,432,1.852021461,50
11,182.516,436,1.852021461,50
11,182.956,440,1.852021461,50
11,183.4,444,1.852021461,50
11,183.84,440,1.852021461,50
11,184.28,440,1.852021461,50
11,184.72,440,1.799347966,50
11,185.16,440,1.799347966,50
11,185.604,444,1.799347966,50
11,186.048,444,1.799347966,50
11,186.492,444,1.799347966,50
11,186.94,448,1.799347966,65
11,187.388,448,1.799347966,65
11,187.832,444,1.699360715,65
11,188.276,444,1.699360715,65
11,188.72,444,1.699360715,65
11,189.172,452,1.699360715,65
11,189.624,452,1.611484172,65
11,190.084,460,1.611484172,65
11,190.548,464,1.611484172,65
11,191.016,468,1.562579209,65
11,191.472,456,1.562579209,65
11,191.932,460,1.562579209,65
11,192.396,464,1.600224697,65
11,192.856,460,1.600224697,65
11,193.316,460,1.600224697,65
11,193.772,456,1.600224697,65
11,194.224,452,1.600224697,65
11,194.68,456,1.569093625,65
11,195.136,456,1.569093625,65
11,195.588,452,1.569093625,65
11,196.036,448,1.569093625,65
11,196.484,448,1.654690689,65
11,196.932,448,1.654690689,65
11,197.376,444,1.654690689,65
11,197.82,444,1.654690689,65
11,198.26,440,1.819382073,65
11,198.708,448,1.819382073,65
11,199.144,436,1.819382073,65
11,199.584,440,1.819382073,65
11,200.024,440,1.819382073,65
11,200.464,440,1.829029199,65
11,200.904,440,1.829029199,65
11,201.344,440,1.829029199,65
11,201.788,444,1.829029199,65
11,202.232,444,1.829029199,65
11,202.672,440,1.790088635,65
11,203.116,444,1.790088635,65
11,203.564,448,1.790088635,65
11,204.012,448,1.790088635,65
11,204.46,448,1.463618149,65
11,204.908,448,1.463618149,65
11,205.36,452,1.463618149,65
11,205.804,444,1.40986587,65
11,206.256,452,1.40986587,65
11,206.716,460,1.40986587,65
11,207.172,456,1.40986587,65
11,207.628,456,1.53076585,65
11,208.084,456,1.53076585,65
11,208.536,452,1.53076585,65
11,208.984,448,1.53076585,65
11,209.428,444,1.532505859,65
11,209.872,444,1.532505859,65
11,210.316,444,1.532505859,65
11,210.752,436,1.532505859,65
11,211.192,440,1.624852625,65
11,211.628,436,1.624852625,65
11,212.064,436,1.624852625,65
11,212.5,436,1.624852625,65
11,212.932,432,1.543552247,65
11,213.368,436,1.543552247,65
11,213.808,440,1.543552247,65
11,214.248,440,1.543552247,65
11,214.688,440,1.577162365,65
11,215.136,448,1.577162365,65
11,215.584,448,1.577162365,65
11,216.036,452,1.576596485,65
11,216.492,456,1.576596485,65
11,216.948,456,1.576596485,65
11,217.408,460,1.542422194,65
11,217.864,456,1.542422194,65
11,218.32,456,1.542422194,65
11,218.776,456,1.542422194,65
11,219.228,452,1.528499369,65
11,219.68,452,1.528499369,65
11,220.128,448,1.528499369,65
11,220.58,452,1.528499369,65
11,221.024,444,1.522985433,65
11,221.472,448,1.522985433,65
11,221.916,444,1.522985433,65
11,222.364,448,1.522985433,65
11,222.808,444,1.527729349,65
11,223.252,444,1.527729349,65
11,223.696,444,1.527729349,65
11,224.14,444,1.527729349,65
11,224.584,444,1.512214069,65
11,225.032,448,1.512214069,65
11,225.476,444,1.512214069,65
11,225.916,440,1.518204121,65
11,226.36,444,1.518204121,65
11,226.808,448,1.518204121,65
11,227.248,440,1.518204121,65
11,227.688,440,1.530117252,65
11,228.128,440,1.530117252,65
11,228.568,440,1.530117252,65
11,229.012,444,1.530117252,65
11,229.456,444,1.532929624,65
11,229.904,448,1.532929624,65
11,230.364,460,1.532929624,65
11,230.82,456,1.532929624,65
11,231.28,460,1.525693827,65
11,231.74,460,1.525693827,65
11,232.204,464,1.525693827,65
11,232.668,464,1.548822596,65
11,233.132,464,1.548822596,65
11,233.596,464,1.548822596,65
11,234.06,464,1.548822596,65
11,234.516,456,1.548822596,65
11,234.976,460,1.598217173,65
11,235.436,460,1.598217173,65
11,235.896,460,1.598217173,65
11,236.356,460,1.652666762,65
11,236.812,456,1.652666762,65
11,237.276,464,1.652666762,65
11,237.736,460,1.652666762,65
11,238.2,464,1.652666762,65
11,238.66,460,1.652666762,65
11,239.12,460,1.652666762,65
11,239.58,460,1.863364028,65
11,240.036,456,1.863364028,65
11,240.496,460,1.863364028,65
11,240.952,456,1.863364028,65
11,241.408,456,1.863364028,65
11,241.86,452,1.863364028,65
11,242.316,456,1.863364028,80
11,242.768,452,1.863364028,80
11,243.22,452,1.784819429,80
11,243.668,448,1.784819429,80
11,244.12,452,1.784819429,80
11,244.568,448,1.784819429,80
11,245.012,444,1.609245011,80
11,245.46,448,1.609245011,80
11,245.908,448,1.609245011,80
11,246.36,452,1.609245011,80
11,246.808,448,1.609245011,80
11,247.256,448,1.624501607,80
11,247.704,448,1.624501607,80
11,248.148,444,1.624501607,80
11,248.592,444,1.624501607,80
11,249.04,448,1.717782836,80
11,249.488,448,1.717782836,80
11,249.932,444,1.717782836,80
11,250.376,444,1.717782836,80
11,250.816,440,2.132150394,80
11,251.26,444,2.132150394,80
11,251.7,440,2.132150394,80
11,252.14,440,2.132150394,80
11,252.58,440,2.132150394,80
11,253.016,436,1.932939227,80
11,253.452,436,1.932939227,80
11,253.888,436,1.932939227,80
11,254.32,432,1.932939227,80
11,254.752,432,1.932939227,80
11,255.184,432,1.871438217,80
11,255.616,432,1.871438217,80
11,256.048,432,1.871438217,80
11,256.48,432,1.553886392,80
11,256.912,432,1.553886392,80
11,257.348,436,1.553886392,80
11,257.78,432,1.553886392,80
11,258.216,436,1.578711305,80
11,258.66,444,1.578711305,80
11,259.104,444,1.578711305,80
11,259.548,444,1.636951256,80
11,259.992,444,1.636951256,80
11,260.436,444,1.636951256,80
11,260.88,444,1.636951256,80
11,261.32,440,1.711455399,80
11,261.764,444,1.711455399,80
11,262.204,440,1.711455399,80
11,262.64,436,1.671746877,80
11,263.08,440,1.671746877,80
11,263.52,440,1.671746877,80
11,263.96,440,1.671746877,80
11,264.404,444,1.539833805,80
11,264.848,444,1.539833805,80
11,265.288,440,1.539833805,80
11,265.732,444,1.539833805,80
11,266.176,444,1.539833805,80
11,266.62,444,1.630331665,80
11,267.064,444,1.630331665,80
11,267.512,448,1.630331665,80
11,267.956,444,1.630331665,80
11,268.4,444,1.630331665,80
11,268.836,436,1.769246637,80
11,269.272,436,1.769246637,80
11,269.708,436,1.769246637,80
11,270.136,428,1.769246637,80
11,270.564,428,1.921882116,80
11,270.992,428,1.921882116,80
11,271.424,432,1.921882116,80
11,271.848,424,1.921882116,80
11,272.276,428,1.72139677,80
11,272.704,428,1.72139677,80
11,273.128,424,1.72139677,80
11,273.556,428,1.72139677,80
11,273.988,432,1.607286267,80
11,274.42,432,1.607286267,80
11,274.856,436,1.607286267,80
11,275.3,444,1.607286267,80
11,275.744,444,1.544309723,80
11,276.192,448,1.544309723,80
11,276.644,452,1.544309723,80
11,277.092,448,1.544309723,80
11,277.544,452,1.711520357,80
11,277.992,448,1.711520357,80
11,278.444,452,1.711520357,80
11,278.892,448,1.711520357,80
11,279.336,444,1.711520357,80
11,279.78,444,1.711520357,80
11,280.224,444,1.747518126,80
11,280.668,444,1.747518126,80
11,281.108,440,1.747518126,80
11,281.552,444,1.747518126,80
11,281.992,440,1.747518126,80
11,282.436,444,1.774383882,80
11,282.876,440,1.774383882,80
11,283.316,440,1.774383882,80
11,283.76,444,1.774383882,80
11,284.208,448,1.561663501,80
11,284.652,444,1.561663501,80
11,285.096,444,1.561663501,80
11,285.548,452,1.561663501,80
11,286,452,1.586185017,80
11,286.456,456,1.586185017,80
11,286.908,452,1.586185017,80
11,287.356,448,1.545411045,80
11,287.808,452,1.545411045,80
11,288.26,452,1.545411045,80
11,288.708,448,1.545411045,80
11,289.156,448,1.545055653,80
11,289.608,452,1.545055653,80
11,290.06,452,1.545055653,80
11,290.52,460,1.545055653,80
11,290.98,460,1.489310167,80
11,291.44,460,1.489310167,80
11,291.904,464,1.489310167,80
11,292.376,472,1.489310167,80
11,292.844,468,1.518963904,80
11,293.312,468,1.518963904,80
11,293.78,468,1.518963904,80
11,294.244,464,1.518963904,80
11,294.704,460,1.621980503,80
11,295.164,460,1.621980503,80
